account_id,limit,products,n_products
230611,10000.0,InvestmentFund|InvestmentStock,2
584594,10000.0,InvestmentStock|Commodity|InvestmentFund|Derivatives,4
107787,10000.0,InvestmentStock|InvestmentFund|Commodity|Derivatives,4
776263,10000.0,CurrencyService|InvestmentStock,2
568788,10000.0,CurrencyService|InvestmentStock,2
226114,10000.0,Brokerage|InvestmentFund|InvestmentStock|Commodity,4
155224,10000.0,Brokerage|CurrencyService|InvestmentStock,3
960568,10000.0,Commodity|Brokerage|CurrencyService|InvestmentStock,4
482719,9000.0,Commodity|InvestmentStock,2
483041,10000.0,InvestmentStock|CurrencyService|Commodity|InvestmentFund,4
203285,10000.0,CurrencyService|Brokerage|InvestmentStock,3
806864,10000.0,InvestmentStock|InvestmentFund|Derivatives|Brokerage,4
951017,10000.0,Brokerage|Commodity|Derivatives|CurrencyService|InvestmentStock,5
884822,10000.0,InvestmentStock|Commodity,2
111213,9000.0,CurrencyService|InvestmentStock,2
598715,10000.0,CurrencyService|InvestmentStock,2
914514,10000.0,Commodity|InvestmentStock,2
177814,10000.0,Derivatives|InvestmentStock,2
938326,10000.0,Derivatives|InvestmentStock|Brokerage|InvestmentFund,4
842047,10000.0,Brokerage|Commodity|InvestmentFund|CurrencyService|InvestmentStock,5
151378,10000.0,Derivatives|Commodity|CurrencyService|InvestmentStock,4
66589,10000.0,Commodity|InvestmentStock,2
132017,10000.0,Commodity|CurrencyService|InvestmentFund|InvestmentStock,4
354107,7000.0,Commodity|InvestmentFund|InvestmentStock,3
825576,10000.0,Commodity|Derivatives|InvestmentStock,3
720436,10000.0,CurrencyService|InvestmentStock,2
442170,10000.0,InvestmentFund|InvestmentStock,2
408143,10000.0,InvestmentFund|InvestmentStock|Commodity|Brokerage,4
625263,10000.0,Commodity|Derivatives|CurrencyService|InvestmentStock,4
945366,10000.0,InvestmentFund|Commodity|CurrencyService|Derivatives|InvestmentStock,5
578413,10000.0,CurrencyService|Derivatives|Brokerage|InvestmentStock,4
211992,10000.0,Commodity|InvestmentStock,2
87437,10000.0,InvestmentFund|InvestmentStock,2
61329,10000.0,InvestmentStock|CurrencyService|Derivatives,3
972041,10000.0,Derivatives|InvestmentFund|CurrencyService|InvestmentStock,4
763879,10000.0,Derivatives|InvestmentStock|Commodity,3
741232,10000.0,CurrencyService|Commodity|InvestmentStock|Derivatives,4
499796,10000.0,Brokerage|Commodity|InvestmentStock|Derivatives,4
681468,10000.0,CurrencyService|InvestmentStock,2
349536,10000.0,Brokerage|Derivatives|InvestmentStock,3
154391,10000.0,Brokerage|Commodity|InvestmentStock,3
681381,10000.0,InvestmentStock,1
881424,10000.0,InvestmentStock|Derivatives,2
729752,10000.0,Brokerage|Derivatives|InvestmentStock,3
369055,10000.0,Commodity|InvestmentStock,2
317556,10000.0,Brokerage|Derivatives|InvestmentFund|Commodity|InvestmentStock,5
163269,10000.0,InvestmentFund|InvestmentStock|CurrencyService,3
87191,10000.0,Derivatives|CurrencyService|InvestmentStock,3
194523,9000.0,Commodity|InvestmentFund|Brokerage|InvestmentStock,4
303025,10000.0,CurrencyService|Commodity|InvestmentStock,3
155156,10000.0,Derivatives|Brokerage|Commodity|InvestmentStock,4
529972,10000.0,CurrencyService|Commodity|InvestmentStock|Brokerage,4
77032,10000.0,Commodity|InvestmentFund|Brokerage|Derivatives|InvestmentStock,5
785218,10000.0,Commodity|InvestmentStock,2
379691,10000.0,Brokerage|InvestmentStock,2
386231,10000.0,InvestmentFund|InvestmentStock|Commodity,3
277161,10000.0,Commodity|InvestmentFund|CurrencyService|InvestmentStock,4
911518,8000.0,Brokerage|CurrencyService|Derivatives|InvestmentStock,4
604077,10000.0,CurrencyService|InvestmentStock,2
971879,10000.0,InvestmentFund|Commodity|InvestmentStock,3
895913,10000.0,Brokerage|Commodity|InvestmentStock,3
557174,10000.0,Brokerage|Commodity|InvestmentStock,3
882334,10000.0,CurrencyService|Brokerage|InvestmentStock,3
587785,10000.0,InvestmentStock|Commodity,2
748530,10000.0,Brokerage|Derivatives|InvestmentStock,3
745028,10000.0,CurrencyService|InvestmentStock,2
638191,10000.0,InvestmentStock|InvestmentFund,2
558048,10000.0,CurrencyService|Brokerage|InvestmentStock,3
622628,10000.0,InvestmentFund|CurrencyService|InvestmentStock,3
726384,10000.0,Brokerage|Commodity|InvestmentStock,3
958411,10000.0,Derivatives|InvestmentFund|Commodity|InvestmentStock,4
356904,9000.0,Derivatives|Brokerage|Commodity|InvestmentStock,4
303388,10000.0,InvestmentStock|InvestmentFund|Derivatives,3
484387,10000.0,Derivatives|InvestmentStock,2
744624,10000.0,Commodity|InvestmentStock,2
930584,10000.0,CurrencyService|InvestmentStock,2
928506,10000.0,Derivatives|Brokerage|InvestmentStock,3
96224,10000.0,CurrencyService|Derivatives|Brokerage|InvestmentStock,4
764007,10000.0,CurrencyService|InvestmentStock,2
873264,10000.0,Commodity|InvestmentStock,2
833317,10000.0,CurrencyService|InvestmentStock,2
358684,10000.0,CurrencyService|InvestmentStock,2
57322,10000.0,InvestmentStock,1
428110,10000.0,CurrencyService|InvestmentStock,2
466310,10000.0,InvestmentStock|InvestmentFund|Brokerage,3
845284,10000.0,Brokerage|InvestmentStock,2
881767,10000.0,Derivatives|CurrencyService|InvestmentStock,3
153460,10000.0,InvestmentStock|Derivatives|Brokerage|InvestmentFund,4
147575,10000.0,InvestmentStock|Brokerage|Derivatives,3
964253,10000.0,Derivatives|InvestmentStock,2
273823,10000.0,CurrencyService|Commodity|InvestmentStock,3
591026,10000.0,InvestmentFund|InvestmentStock,2
585432,10000.0,Derivatives|InvestmentFund|InvestmentStock,3
387816,10000.0,Commodity|CurrencyService|InvestmentStock,3
453177,10000.0,InvestmentFund|InvestmentStock,2
385361,7000.0,InvestmentStock|Brokerage,2
572998,10000.0,Derivatives|InvestmentFund|InvestmentStock,3
719203,10000.0,Commodity|InvestmentStock|InvestmentFund|Brokerage,4
506711,10000.0,Derivatives|Commodity|InvestmentStock,3
569420,10000.0,Derivatives|InvestmentStock,2
497088,10000.0,Brokerage|InvestmentFund|InvestmentStock,3
183253,10000.0,InvestmentFund|CurrencyService|InvestmentStock,3
639241,10000.0,Derivatives|InvestmentFund|InvestmentStock,3
502774,9000.0,Derivatives|InvestmentFund|Commodity|CurrencyService|InvestmentStock,5
175926,10000.0,CurrencyService|InvestmentStock,2
708479,10000.0,InvestmentFund|Commodity|InvestmentStock,3
77397,10000.0,InvestmentFund|CurrencyService|Commodity|InvestmentStock,4
910860,10000.0,InvestmentFund|InvestmentStock,2
628472,10000.0,CurrencyService|InvestmentStock,2
153224,10000.0,Derivatives|InvestmentStock,2
328466,10000.0,InvestmentStock|Derivatives,2
345766,10000.0,Brokerage|InvestmentStock,2
770487,10000.0,Derivatives|InvestmentStock,2
743212,10000.0,Commodity|InvestmentStock|CurrencyService,3
788021,10000.0,Brokerage|Commodity|InvestmentStock,3
541119,10000.0,InvestmentStock|InvestmentFund|Commodity,3
398775,10000.0,Commodity|InvestmentStock,2
828552,10000.0,Brokerage|InvestmentStock,2
317931,10000.0,Brokerage|InvestmentFund|Derivatives|InvestmentStock,4
632543,10000.0,CurrencyService|InvestmentStock,2
890055,10000.0,InvestmentStock|Commodity,2
698900,10000.0,Brokerage|Derivatives|Commodity|CurrencyService|InvestmentStock,5
902507,10000.0,Brokerage|InvestmentStock,2
447044,10000.0,CurrencyService|InvestmentStock,2
372043,10000.0,InvestmentStock|CurrencyService,2
614528,10000.0,Derivatives|Commodity|CurrencyService|InvestmentFund|InvestmentStock,5
369761,10000.0,Brokerage|InvestmentStock,2
872805,10000.0,Commodity|Brokerage|InvestmentStock,3
611752,10000.0,Brokerage|InvestmentStock|Commodity|Derivatives,4
327520,10000.0,Derivatives|InvestmentStock,2
852937,10000.0,Commodity|CurrencyService|InvestmentFund|Derivatives|InvestmentStock,5
271109,10000.0,Brokerage|InvestmentStock,2
601671,10000.0,CurrencyService|InvestmentStock,2
343230,10000.0,Brokerage|CurrencyService|InvestmentStock,3
158557,10000.0,Brokerage|InvestmentStock,2
884849,10000.0,InvestmentFund|Brokerage|Commodity|InvestmentStock,4
87965,10000.0,InvestmentFund|Derivatives|InvestmentStock,3
312230,10000.0,InvestmentFund|Commodity|InvestmentStock,3
759079,10000.0,Commodity|Derivatives|Brokerage|InvestmentStock,4
986996,10000.0,CurrencyService|Commodity|InvestmentStock,3
851242,10000.0,Derivatives|InvestmentStock,2
741673,10000.0,InvestmentFund|Commodity|Brokerage|InvestmentStock,4
534637,10000.0,Derivatives|InvestmentStock|InvestmentFund,3
495834,10000.0,CurrencyService|Derivatives|Commodity|InvestmentStock,4
906796,10000.0,CurrencyService|InvestmentStock,2
292528,10000.0,Brokerage|InvestmentStock|InvestmentFund,3
84115,10000.0,InvestmentFund|InvestmentStock,2
744023,10000.0,CurrencyService|Commodity|InvestmentStock,3
811931,10000.0,Brokerage|InvestmentStock,2
784245,10000.0,InvestmentStock,1
896066,10000.0,Derivatives|InvestmentFund|Brokerage|CurrencyService|InvestmentStock,5
991412,10000.0,CurrencyService|Commodity|InvestmentFund|InvestmentStock,4
951840,10000.0,InvestmentFund|Commodity|CurrencyService|InvestmentStock,4
145588,10000.0,Derivatives|InvestmentFund|InvestmentStock,3
968920,10000.0,InvestmentStock,1
993908,10000.0,CurrencyService|Derivatives|InvestmentFund|Brokerage|InvestmentStock,5
642405,10000.0,Brokerage|Commodity|InvestmentFund|CurrencyService|InvestmentStock,5
50948,10000.0,Derivatives|InvestmentStock,2
944578,10000.0,InvestmentStock|InvestmentFund|CurrencyService,3
561206,10000.0,CurrencyService|Brokerage|InvestmentFund|Commodity|InvestmentStock,5
593441,10000.0,Commodity|InvestmentFund|InvestmentStock,3
866159,10000.0,InvestmentFund|Commodity|Brokerage|Derivatives|InvestmentStock,5
950569,10000.0,InvestmentFund|InvestmentStock,2
640540,10000.0,InvestmentStock|InvestmentFund|CurrencyService,3
871955,10000.0,CurrencyService|InvestmentFund|InvestmentStock,3
303463,10000.0,InvestmentFund|InvestmentStock,2
981415,10000.0,InvestmentStock,1
391838,10000.0,Brokerage|InvestmentStock,2
129238,10000.0,InvestmentFund|Brokerage|InvestmentStock,3
513374,10000.0,InvestmentStock|InvestmentFund|Derivatives,3
935752,10000.0,Derivatives|Commodity|InvestmentStock,3
103346,10000.0,InvestmentFund|CurrencyService|Brokerage|InvestmentStock,4
616805,10000.0,Derivatives|Commodity|InvestmentFund|Brokerage|InvestmentStock,5
183917,10000.0,CurrencyService|Commodity|InvestmentStock,3
762459,10000.0,Derivatives|Commodity|InvestmentStock,3
633630,10000.0,Commodity|Brokerage|InvestmentFund|Derivatives|InvestmentStock,5
602560,10000.0,Brokerage|InvestmentStock|InvestmentFund,3
344523,10000.0,InvestmentFund|Derivatives|InvestmentStock,3
986196,10000.0,Derivatives|InvestmentFund|InvestmentStock|Commodity,4
898156,10000.0,InvestmentFund|InvestmentStock,2
51080,10000.0,Commodity|InvestmentStock,2
210670,10000.0,Commodity|Brokerage|Derivatives|CurrencyService|InvestmentStock,5
690617,10000.0,Commodity|InvestmentStock,2
225602,10000.0,InvestmentStock|InvestmentFund|Brokerage,3
501408,10000.0,InvestmentStock|CurrencyService|Commodity|Derivatives,4
404845,10000.0,InvestmentStock|Brokerage|Commodity|CurrencyService,4
155327,10000.0,InvestmentStock|CurrencyService|InvestmentFund|Brokerage,4
418570,10000.0,Derivatives|CurrencyService|InvestmentStock,3
895006,10000.0,Commodity|Derivatives|CurrencyService|InvestmentFund|InvestmentStock,5
607567,10000.0,Commodity|InvestmentStock,2
429282,10000.0,InvestmentFund|InvestmentStock,2
181073,10000.0,Commodity|Brokerage|InvestmentStock,3
358036,10000.0,Commodity|InvestmentFund|Derivatives|InvestmentStock,4
769877,10000.0,Derivatives|CurrencyService|InvestmentStock|Brokerage,4
163788,10000.0,InvestmentFund|InvestmentStock,2
565763,10000.0,Derivatives|InvestmentFund|InvestmentStock,3
238687,10000.0,Brokerage|InvestmentFund|CurrencyService|InvestmentStock,4
618333,10000.0,Commodity|InvestmentFund|Derivatives|Brokerage|InvestmentStock,5
509290,10000.0,InvestmentStock|Commodity|CurrencyService|Brokerage,4
935023,10000.0,CurrencyService|InvestmentStock,2
207806,10000.0,CurrencyService|InvestmentStock,2
430152,10000.0,InvestmentFund|Commodity|InvestmentStock,3
457709,10000.0,Derivatives|CurrencyService|InvestmentStock,3
380253,10000.0,Derivatives|Commodity|InvestmentFund|CurrencyService|InvestmentStock,5
391557,10000.0,Brokerage|CurrencyService|InvestmentStock,3
280758,10000.0,InvestmentStock|Derivatives|InvestmentFund,3
90117,10000.0,Brokerage|Derivatives|Commodity|InvestmentStock,4
867593,10000.0,Brokerage|InvestmentStock,2
719343,10000.0,Brokerage|Commodity|InvestmentStock,3
956881,10000.0,Commodity|CurrencyService|Derivatives|Brokerage|InvestmentStock,5
965514,10000.0,CurrencyService|Brokerage|InvestmentFund|InvestmentStock,4
654939,10000.0,InvestmentFund|InvestmentStock,2
973364,10000.0,Brokerage|Derivatives|InvestmentStock,3
973057,10000.0,CurrencyService|Commodity|InvestmentStock,3
757619,10000.0,Brokerage|InvestmentStock|Derivatives|InvestmentFund,4
741049,10000.0,Brokerage|InvestmentFund|Derivatives|CurrencyService|InvestmentStock,5
899684,10000.0,InvestmentStock,1
619693,10000.0,Commodity|InvestmentFund|InvestmentStock,3
523507,10000.0,InvestmentFund|Brokerage|Commodity|InvestmentStock,4
419542,10000.0,CurrencyService|InvestmentStock,2
356073,10000.0,Commodity|InvestmentStock,2
351069,10000.0,CurrencyService|InvestmentStock,2
88799,10000.0,Commodity|InvestmentStock,2
861121,10000.0,Brokerage|Derivatives|InvestmentFund|InvestmentStock,4
146756,10000.0,Commodity|InvestmentStock,2
120270,10000.0,InvestmentFund|Derivatives|InvestmentStock,3
348140,10000.0,InvestmentStock|Derivatives|InvestmentFund,3
751513,10000.0,Brokerage|Derivatives|InvestmentStock,3
964509,10000.0,Derivatives|CurrencyService|InvestmentStock,3
323481,10000.0,CurrencyService|InvestmentStock|Brokerage|InvestmentFund,4
916626,10000.0,InvestmentFund|InvestmentStock,2
487210,10000.0,InvestmentStock,1
126102,10000.0,Brokerage|InvestmentStock,2
231225,10000.0,CurrencyService|Commodity|Derivatives|InvestmentStock,4
894704,10000.0,Derivatives|InvestmentStock,2
207715,10000.0,Brokerage|InvestmentStock,2
884552,10000.0,CurrencyService|InvestmentStock,2
987387,10000.0,Brokerage|InvestmentStock,2
614135,10000.0,Commodity|Derivatives|CurrencyService|InvestmentFund|InvestmentStock,5
656564,10000.0,Commodity|InvestmentStock,2
236337,10000.0,Brokerage|Derivatives|Commodity|InvestmentStock,4
533756,10000.0,InvestmentStock|Brokerage|CurrencyService,3
182094,10000.0,Brokerage|InvestmentFund|Commodity|InvestmentStock,4
565145,10000.0,InvestmentStock|CurrencyService|InvestmentFund|Brokerage,4
895434,10000.0,Derivatives|Commodity|InvestmentFund|InvestmentStock,4
837092,10000.0,Derivatives|InvestmentStock,2
626698,10000.0,Commodity|InvestmentFund|InvestmentStock,3
401048,10000.0,Brokerage|Commodity|InvestmentStock,3
851226,10000.0,CurrencyService|InvestmentFund|InvestmentStock,3
998674,10000.0,Commodity|Derivatives|CurrencyService|InvestmentStock,4
577795,10000.0,CurrencyService|InvestmentFund|Commodity|InvestmentStock,4
770262,10000.0,Derivatives|CurrencyService|InvestmentStock|InvestmentFund,4
759997,10000.0,InvestmentStock|Commodity|Derivatives|Brokerage,4
273420,8000.0,InvestmentStock|InvestmentFund,2
749493,10000.0,Derivatives|InvestmentFund|Commodity|Brokerage|InvestmentStock,5
944895,10000.0,InvestmentStock|CurrencyService|Derivatives,3
350181,10000.0,Commodity|InvestmentStock,2
954254,10000.0,Brokerage|InvestmentStock|CurrencyService|InvestmentFund,4
436291,10000.0,CurrencyService|Commodity|InvestmentStock,3
932130,10000.0,CurrencyService|Derivatives|InvestmentStock,3
623185,10000.0,InvestmentStock|Commodity,2
582902,10000.0,Derivatives|Commodity|Brokerage|InvestmentStock,4
696749,10000.0,Derivatives|InvestmentStock,2
896644,10000.0,Brokerage|CurrencyService|InvestmentStock,3
527223,10000.0,InvestmentStock|CurrencyService|InvestmentFund,3
347967,10000.0,Commodity|CurrencyService|Brokerage|InvestmentStock,4
389592,10000.0,Commodity|InvestmentFund|InvestmentStock,3
253017,10000.0,Brokerage|CurrencyService|InvestmentStock,3
669029,10000.0,Brokerage|InvestmentStock|Derivatives|Commodity,4
795040,10000.0,Commodity|InvestmentFund|InvestmentStock,3
122436,10000.0,Derivatives|Brokerage|InvestmentStock,3
957207,10000.0,CurrencyService|Derivatives|Brokerage|InvestmentFund|InvestmentStock,5
462528,10000.0,InvestmentStock|Commodity|InvestmentFund,3
736326,10000.0,Commodity|InvestmentStock,2
553343,10000.0,Commodity|CurrencyService|Derivatives|InvestmentStock,4
417993,3000.0,InvestmentStock|InvestmentFund,2
460439,10000.0,Derivatives|InvestmentStock,2
446093,10000.0,Brokerage|InvestmentStock|CurrencyService|InvestmentFund,4
190959,10000.0,InvestmentStock,1
461793,10000.0,Commodity|InvestmentFund|InvestmentStock,3
141474,10000.0,InvestmentFund|InvestmentStock|CurrencyService,3
805151,10000.0,CurrencyService|Derivatives|InvestmentStock,3
738145,10000.0,Derivatives|InvestmentStock|InvestmentFund|Commodity,4
114739,10000.0,Commodity|InvestmentStock,2
941541,10000.0,Commodity|InvestmentStock,2
882090,10000.0,InvestmentStock|Derivatives,2
904392,10000.0,InvestmentStock|Commodity|Derivatives|InvestmentFund,4
312854,10000.0,Commodity|InvestmentStock,2
210513,10000.0,Derivatives|InvestmentStock|CurrencyService|InvestmentFund,4
912589,10000.0,Commodity|CurrencyService|InvestmentStock|Derivatives,4
788012,10000.0,Brokerage|CurrencyService|InvestmentStock,3
987355,10000.0,Brokerage|InvestmentStock,2
185549,10000.0,CurrencyService|Brokerage|Derivatives|InvestmentStock,4
429119,10000.0,Commodity|InvestmentFund|Derivatives|InvestmentStock,4
201771,10000.0,Derivatives|InvestmentStock,2
856329,10000.0,Derivatives|InvestmentStock|Commodity|Brokerage,4
586861,10000.0,InvestmentFund|CurrencyService|InvestmentStock,3
753126,10000.0,InvestmentStock|CurrencyService|Commodity|Derivatives,4
530132,10000.0,Derivatives|Brokerage|CurrencyService|InvestmentStock,4
467666,10000.0,Brokerage|InvestmentStock,2
58303,10000.0,CurrencyService|Derivatives|Commodity|InvestmentStock,4
216662,10000.0,Brokerage|InvestmentStock,2
558061,10000.0,Brokerage|Derivatives|InvestmentStock,3
766886,9000.0,Derivatives|Commodity|CurrencyService|InvestmentStock,4
118134,10000.0,InvestmentFund|Brokerage|InvestmentStock|CurrencyService,4
178000,10000.0,Derivatives|InvestmentFund|InvestmentStock,3
692070,10000.0,InvestmentStock|Brokerage|CurrencyService,3
396162,10000.0,InvestmentFund|Derivatives|CurrencyService|InvestmentStock,4
333075,10000.0,InvestmentStock|Commodity|Brokerage,3
642554,10000.0,InvestmentFund|CurrencyService|InvestmentStock,3
938988,10000.0,InvestmentFund|CurrencyService|InvestmentStock,3
981710,10000.0,Commodity|Derivatives|InvestmentStock,3
550456,10000.0,Brokerage|Derivatives|CurrencyService|InvestmentStock,4
94177,10000.0,InvestmentStock|Derivatives,2
122551,10000.0,Brokerage|InvestmentStock|CurrencyService,3
720906,10000.0,CurrencyService|InvestmentFund|InvestmentStock|Derivatives,4
90414,10000.0,Derivatives|Brokerage|Commodity|InvestmentFund|InvestmentStock,5
69394,10000.0,Derivatives|CurrencyService|InvestmentStock,3
444528,10000.0,Brokerage|CurrencyService|Derivatives|Commodity|InvestmentStock,5
683393,10000.0,InvestmentStock|InvestmentFund,2
475604,10000.0,InvestmentStock|Brokerage|Commodity|InvestmentFund,4
623060,10000.0,Brokerage|InvestmentStock,2
988949,10000.0,Brokerage|Commodity|InvestmentStock,3
962115,10000.0,CurrencyService|Commodity|Brokerage|InvestmentStock,4
254176,10000.0,CurrencyService|Brokerage|Commodity|InvestmentStock,4
312758,10000.0,InvestmentFund|Brokerage|InvestmentStock|Derivatives,4
171769,10000.0,Commodity|CurrencyService|InvestmentStock,3
979789,10000.0,InvestmentStock|CurrencyService|InvestmentFund,3
228685,10000.0,Derivatives|CurrencyService|Brokerage|InvestmentStock,4
708669,10000.0,Derivatives|InvestmentStock,2
674433,10000.0,InvestmentFund|CurrencyService|Derivatives|InvestmentStock,4
733568,10000.0,InvestmentStock,1
326795,10000.0,Derivatives|Commodity|CurrencyService|InvestmentFund|InvestmentStock,5
807144,10000.0,Brokerage|CurrencyService|InvestmentStock,3
995007,10000.0,CurrencyService|InvestmentStock,2
235286,10000.0,Brokerage|InvestmentFund|Derivatives|Commodity|InvestmentStock,5
235687,10000.0,Commodity|InvestmentStock|CurrencyService|Brokerage,4
319308,10000.0,CurrencyService|InvestmentStock|Derivatives|InvestmentFund,4
668634,10000.0,Brokerage|InvestmentStock,2
534355,10000.0,Derivatives|InvestmentStock,2
297819,10000.0,Brokerage|InvestmentStock,2
640857,10000.0,Derivatives|Brokerage|InvestmentFund|InvestmentStock,4
741476,10000.0,Commodity|InvestmentStock,2
815377,10000.0,Derivatives|CurrencyService|InvestmentStock,3
150713,10000.0,InvestmentFund|InvestmentStock|CurrencyService|Brokerage,4
668857,10000.0,InvestmentFund|InvestmentStock,2
56045,10000.0,InvestmentFund|Brokerage|InvestmentStock|Derivatives,4
921272,10000.0,InvestmentFund|InvestmentStock,2
261962,10000.0,Commodity|Brokerage|CurrencyService|Derivatives|InvestmentStock,5
152748,10000.0,Derivatives|CurrencyService|InvestmentStock|Commodity,4
472050,10000.0,InvestmentStock|Derivatives,2
113123,3000.0,CurrencyService|InvestmentStock,2
769503,10000.0,Derivatives|Commodity|InvestmentStock,3
674132,10000.0,Derivatives|Commodity|Brokerage|InvestmentStock,4
691740,10000.0,Brokerage|Commodity|CurrencyService|InvestmentStock,4
917549,10000.0,Brokerage|InvestmentStock,2
469980,10000.0,Brokerage|InvestmentStock,2
987501,10000.0,InvestmentStock|CurrencyService|Derivatives,3
725209,10000.0,InvestmentFund|Brokerage|InvestmentStock,3
738462,10000.0,InvestmentStock|CurrencyService,2
57161,10000.0,Derivatives|InvestmentStock,2
436090,10000.0,CurrencyService|InvestmentStock,2
700387,10000.0,Brokerage|InvestmentStock,2
333315,10000.0,InvestmentFund|CurrencyService|InvestmentStock|Commodity,4
982027,10000.0,Derivatives|InvestmentStock|CurrencyService,3
558555,10000.0,Derivatives|InvestmentStock,2
305286,10000.0,InvestmentFund|InvestmentStock,2
666856,10000.0,InvestmentStock|Brokerage|Derivatives,3
551334,10000.0,Commodity|CurrencyService|InvestmentFund|Derivatives|InvestmentStock,5
868181,10000.0,Commodity|InvestmentStock,2
82008,10000.0,InvestmentFund|InvestmentStock|Derivatives|CurrencyService,4
768875,10000.0,Brokerage|InvestmentFund|InvestmentStock,3
105134,10000.0,CurrencyService|InvestmentStock|Brokerage,3
101920,10000.0,Brokerage|CurrencyService|Derivatives|InvestmentFund|InvestmentStock,5
495198,10000.0,Commodity|InvestmentStock|InvestmentFund|Brokerage,4
129971,10000.0,InvestmentStock|CurrencyService|Brokerage|Derivatives,4
933061,10000.0,Brokerage|InvestmentFund|CurrencyService|InvestmentStock,4
923502,10000.0,Commodity|Brokerage|InvestmentStock,3
209755,10000.0,CurrencyService|InvestmentStock,2
377488,10000.0,InvestmentFund|Brokerage|InvestmentStock,3
351905,10000.0,Brokerage|InvestmentFund|CurrencyService|InvestmentStock,4
952430,10000.0,Derivatives|Commodity|InvestmentStock,3
837317,10000.0,Commodity|InvestmentFund|Derivatives|CurrencyService|InvestmentStock,5
62845,10000.0,CurrencyService|InvestmentFund|Commodity|InvestmentStock,4
937618,10000.0,InvestmentFund|InvestmentStock,2
885723,10000.0,Commodity|Derivatives|Brokerage|InvestmentFund|InvestmentStock,5
268769,10000.0,InvestmentStock|Commodity,2
227194,10000.0,Commodity|InvestmentStock,2
188293,10000.0,CurrencyService|Brokerage|InvestmentStock,3
83355,10000.0,Commodity|CurrencyService|InvestmentStock,3
179746,10000.0,InvestmentFund|InvestmentStock|CurrencyService,3
124603,10000.0,Commodity|InvestmentStock,2
667074,10000.0,Brokerage|Derivatives|InvestmentStock,3
902818,10000.0,InvestmentFund|Commodity|InvestmentStock,3
966629,10000.0,CurrencyService|Derivatives|InvestmentStock,3
109478,10000.0,Brokerage|InvestmentStock,2
730824,10000.0,CurrencyService|InvestmentStock,2
611998,10000.0,Brokerage|InvestmentFund|InvestmentStock,3
258443,10000.0,Brokerage|InvestmentStock,2
412013,10000.0,InvestmentFund|Commodity|InvestmentStock|Brokerage,4
434948,10000.0,InvestmentStock|InvestmentFund|CurrencyService|Derivatives,4
182103,10000.0,CurrencyService|InvestmentStock,2
435187,10000.0,CurrencyService|InvestmentStock,2
674880,10000.0,Derivatives|Commodity|InvestmentStock,3
514049,10000.0,Commodity|Brokerage|CurrencyService|InvestmentStock,4
468638,10000.0,InvestmentStock|Derivatives,2
587875,10000.0,CurrencyService|InvestmentStock,2
409753,10000.0,CurrencyService|Commodity|InvestmentFund|InvestmentStock,4
569443,10000.0,Derivatives|InvestmentFund|CurrencyService|Commodity|InvestmentStock,5
612105,10000.0,Commodity|InvestmentStock,2
990274,10000.0,InvestmentFund|Brokerage|Commodity|CurrencyService|InvestmentStock,5
300879,10000.0,InvestmentFund|Brokerage|InvestmentStock,3
280906,10000.0,Brokerage|Derivatives|InvestmentFund|CurrencyService|InvestmentStock,5
692927,10000.0,InvestmentFund|Derivatives|Brokerage|CurrencyService|InvestmentStock,5
204117,10000.0,CurrencyService|InvestmentStock|Derivatives|InvestmentFund,4
523931,10000.0,Derivatives|InvestmentStock,2
238139,10000.0,CurrencyService|InvestmentFund|Brokerage|Commodity|InvestmentStock,5
874413,10000.0,Commodity|CurrencyService|Derivatives|InvestmentFund|InvestmentStock,5
180092,10000.0,CurrencyService|InvestmentStock|Brokerage,3
830030,10000.0,Brokerage|InvestmentStock,2
473116,10000.0,InvestmentStock|Commodity,2
969836,10000.0,Derivatives|InvestmentStock|CurrencyService|InvestmentFund,4
518420,10000.0,InvestmentStock,1
214845,10000.0,Commodity|CurrencyService|Derivatives|InvestmentStock,4
809938,10000.0,CurrencyService|InvestmentStock,2
445713,10000.0,Commodity|Brokerage|InvestmentStock,3
950438,10000.0,InvestmentFund|Commodity|Brokerage|Derivatives|InvestmentStock,5
588012,10000.0,Derivatives|InvestmentFund|Commodity|InvestmentStock,4
351206,10000.0,Derivatives|CurrencyService|Brokerage|InvestmentStock,4
105098,10000.0,InvestmentFund|Derivatives|Brokerage|InvestmentStock,4
402535,10000.0,Derivatives|InvestmentStock,2
460514,10000.0,Commodity|InvestmentStock|Brokerage,3
846426,10000.0,Commodity|Brokerage|InvestmentStock,3
667791,10000.0,Commodity|Derivatives|Brokerage|InvestmentStock,4
560166,10000.0,Commodity|InvestmentStock|Derivatives|CurrencyService,4
614670,10000.0,CurrencyService|Commodity|InvestmentStock,3
390745,10000.0,InvestmentStock,1
123689,10000.0,Brokerage|InvestmentFund|InvestmentStock,3
182387,10000.0,InvestmentStock|CurrencyService,2
618428,10000.0,InvestmentStock|CurrencyService,2
692687,10000.0,Commodity|Derivatives|InvestmentStock,3
710568,10000.0,InvestmentStock|Derivatives|CurrencyService,3
253554,10000.0,InvestmentFund|Derivatives|InvestmentStock,3
972116,10000.0,Commodity|Derivatives|InvestmentFund|Brokerage|InvestmentStock,5
510435,10000.0,Commodity|InvestmentStock|InvestmentFund|CurrencyService,4
401997,10000.0,Derivatives|InvestmentStock|InvestmentFund|Brokerage,4
747054,10000.0,InvestmentStock|Derivatives|InvestmentFund|CurrencyService,4
